baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
412.270866833989,0.137130799281456,0.110650841511118,0.00492337832221984,0.548948233536633,TFAM
45.7030415174988,0.25457311215922,0.192625863494889,0.00354521348670341,0.548948233536633,TMEM256
126.491083401292,-0.121429848176361,0.091062622489815,0.00480098675921228,0.548948233536633,TMEM8B
408.517108117861,0.139402479989551,0.105697843372725,0.0046885056772307,0.548948233536633,TMEM9B
12514.2713179236,0.265055669489027,0.244286500320729,0.00466982954471551,0.548948233536633,TPT1
368.780753788142,0.135895681512344,0.0950028600217378,0.00407549707450089,0.548948233536633,VDAC3
22.4036314603391,-0.00807082859403481,0.0272728276183765,0.00404328134137531,0.548948233536633,WNT6
6.78867011206166,-0.00546751452683073,0.0262954474654602,0.00367353308018337,0.548948233536633,ZNF215
0.867393598660838,-0.0019607814571808,0.0255808497740914,0.00507912708977029,0.550503347082866,AADACL2
49.4486641255112,-0.00750471941279886,0.0270165079223174,0.00528336289573205,0.550503347082866,ACAN
6.14384438706506,-0.0038628844363656,0.0258811246887479,0.00529605404109881,0.550503347082866,FLJ43315
15.6847072287039,-0.00621691016408353,0.0265287440527644,0.00521018059304111,0.550503347082866,GDF10
255.013923872931,0.112434695747826,0.0852951699717696,0.00514821484357905,0.550503347082866,ING4
47.6264791329324,-0.0136906084602236,0.0308034499752018,0.00525287621637516,0.550503347082866,LOXL1
10.1634343843407,-0.00748300181642333,0.0270084951652981,0.005230329240599,0.550503347082866,MLNR
144.554396773609,0.257514960347266,0.296226794340493,0.0052610898316435,0.550503347082866,NCAPG2
9.29588862318637,-0.00401667875100112,0.0259140488786011,0.00529322946795386,0.550503347082866,PRR35
2378.38474773218,0.324511368553641,0.341509925103728,0.00508810634438058,0.550503347082866,RPL7
28.5720824916564,-0.0106063211598646,0.028603015036197,0.00520973737141771,0.550503347082866,SLC45A1
78.6484404631742,0.295053344085623,0.350957213966919,0.00524268813504957,0.550503347082866,SNHG8
596.753456368483,-0.101531983931412,0.0739865097567961,0.00510609631894879,0.550503347082866,TMEM104
128.146366415227,0.186725543501296,0.185510125157067,0.00508750007993709,0.550503347082866,TRMT10C
561.587871256997,0.127402059710345,0.104661977841476,0.0053296517701677,0.551864942140211,HMGN4
19.9677923292422,-0.0113693974595524,0.02908468129301,0.00551038650268176,0.555620319944563,GINS1
212.076318239789,0.181236332783,0.196622682989683,0.00544619967819897,0.555620319944563,HAT1
320.057140111893,0.114419665094163,0.0907196339410883,0.00547255010220528,0.555620319944563,METTL14
377.878832387171,0.165251221153227,0.165142340893479,0.00544778979306104,0.555620319944563,PRDX1
3064.62757100653,0.233171200795105,0.286237533123773,0.00549709230373184,0.555620319944563,RPS23
114.072421185854,0.282283960274708,0.360405704507031,0.00540807464040671,0.555620319944563,SNRPG
319.342037075757,0.140477466442798,0.130247288953714,0.0054858367423977,0.555620319944563,UBE2E1
33.275729148191,-0.00891354428474377,0.0276602544905613,0.00555229474510965,0.557757011671052,OTUD7A
32.9163811445158,-0.00925289636796938,0.0278305742437764,0.00573887048932422,0.561019440007367,A3GALT2
330.088601714874,0.234823703828549,0.355503789166276,0.0057931581725744,0.561019440007367,CARD16
1015.716825178,0.0960035530612601,0.0618235991302554,0.00576018487860659,0.561019440007367,CNOT8
501.277653470797,0.114083668642762,0.0896182868161208,0.00568677105801263,0.561019440007367,DENR
55.6487204377935,-0.0154300190743001,0.0323248678015488,0.00578552179186066,0.561019440007367,OGFR-AS1
1773.37008141501,0.3367149661081,0.353696903685339,0.00565953817927646,0.561019440007367,RPL9
6477.26516475498,0.542697651664377,0.453434388427339,0.00576360515070002,0.561019440007367,S100A8
113.942931362138,-0.0102193150505779,0.0283650240352581,0.00564758369883977,0.561019440007367,SGSM1
270.450487361194,0.133649179411036,0.126077499169648,0.00578657798936503,0.561019440007367,TMEM14B
167.791244060923,0.22965817039198,0.316272039861413,0.00563852493769591,0.561019440007367,WDR38
9.86980814355176,-0.00686063445129565,0.0267574632972795,0.005844927802585,0.562342464132637,RAC3
1689.46024315868,0.202926041277478,0.212422481297146,0.00584859557080225,0.562342464132637,RPL22
16.3074063464576,-0.00765463442705568,0.0270746695856849,0.00592514466427607,0.566057228961975,FA2H
1.54162071333989,-0.00204657792499496,0.0255908218190721,0.0059292823180773,0.566057228961975,MIR200B
11.1166621176605,-0.00420701174703552,0.025955008864266,0.00605797195917131,0.566294170433369,ISLR
173.699220581215,0.246277110263309,0.551383022385723,0.00596883655726043,0.566294170433369,NDUFA1
16.0564178685487,-0.00609747849717793,0.0264852194585138,0.00601114249793931,0.566294170433369,NUTM2F
24.2331879265365,-0.00348447764635113,0.0258051937591305,0.00604470578349267,0.566294170433369,PIGR
108.891277298683,0.153675744677482,0.198891773275324,0.00598346454184659,0.566294170433369,PSMD10
561.356282573862,0.0799805867500817,0.0555192678555614,0.00605346076274025,0.566294170433369,RUFY2
0.808000608823891,-0.00177125632849798,0.025562077559492,0.00613486740577204,0.567570104117508,CASC17
